Issue_Type	Issue_ID	Chromosome	Accession_1	Accession_2	Report_Type	Summary	Status	Status_Text	Description	Experiment_Type	Update	External_Information_Type	Resolution_Summary	Resolution_Information	Patch_Type	Fixed_in_Version	Affected_Version	Patch_GenBank_Accession	Patch_RefSeq_Accession	Patch_Region_Name	Shortform_Location_Information
Gap	ZG-5300	4	CU695140.9	CU695140.9	TPF Analysis	"Chr4 gap problem"	Awaiting Exptl Data	"06-FEB-13: CH1073-380N9 is ready to enter the sequencing pipeline"	"There is a gap in the chromosome between component CU695140.9 and the telomere"	Clone Sequencing	2013-02-07T02:25:15.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:76581479:@:76613958:@:9:@@@:CU695140:::9:@@@:CU695140:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:62050352:@:62082831:@:9:@@@:CU695140:::9:@@@:CU695140:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5301	4	AL935186.22	BX005376.28	TPF Analysis	"Chr4 gap problem"	Awaiting Exptl Data	"14-FEB-13: CH211-48B23 is ready to enter the sequencing pipeline"	"There is a gap in the chromosome between components AL935186.22 and BX005376.28"	Clone Sequencing	2015-07-23T17:58:18.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:76165180:@:76518335:@:22:@@@:AL935186:::28:@@@:BX005376:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest
Gap	ZG-5302	4	FP236807.8	AL935186.22	TPF Analysis	"Chr4 gap problem"	Awaiting Exptl Data	"24-JAN-13: DKEY-182P6 is ready to enter the sequencing pipeline\nAccession for CH211-148O24: CR954230\n04-NOV-14: CH211-148O24 has been cancelled"	"There is a gap in the chromosome between components FP236807.8 and AL935186.22"	Clone Sequencing	2015-07-23T17:58:20.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:75952203:@:76331655:@:8:@@@:FP236807:::22:@@@:AL935186:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest
Gap	ZG-5303	4	CU467646.17	FP236807.8	TPF Analysis	"Chr4 gap problem"	Awaiting Exptl Data	"06-FEB-13: CH1073-359I12 is ready to enter the sequencing pipeline\n14-FEB-13: ZFOS-896D4 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-170I24 is ready to enter the sequencing pipeline"	"There is a gap in the chromosome between components CU467646.17 and FP236807.8"	Clone Sequencing	2015-07-23T17:58:19.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:75511854:@:76047970:@:17:@@@:CU467646:::8:@@@:FP236807:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest
Gap	ZG-5304	4	FP015791.10	BX005417.13	TPF Analysis	"Chr4 gap problem"	Awaiting Exptl Data	"22-FEB-13: DKEY-30C17 is ready to enter the sequencing pipeline"	"There is a gap in the chromosome between components FP015791.10 and BX005417.13"	Clone Sequencing	2013-02-28T02:21:32.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:75200936:@:75511853:@:10:@@@:FP015791:::13:@@@:BX005417:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:60819811:@:61036040:@:10:@@@:FP015791:::13:@@@:BX005417:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5305	4	CU104731.5	CR762404.6	TPF Analysis	"Chr4 gap problem"	Awaiting Exptl Data	"14-FEB-13: ZFOS-2379D11 is ready to enter the sequencing pipeline"	"There is a gap in the chromosome between components CU104731.5 and CR762404.6"	Clone Sequencing	2013-02-21T02:25:57.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:74892369:@:75125942:@:5:@@@:CU104731:::6:@@@:CR762404:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:60388328:@:60744817:@:5:@@@:CU104731:::6:@@@:CR762404:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5306	4	CT737182.12	CR388085.9	TPF Analysis	"Chr4 gap problem"	Resolved	"none"	"There is a gap in the chromosome between components CT737182.12 and CR388085.9"	Clone Sequencing	2014-04-25T10:01:18.000-0400	na	GRC Resolved by Experimental Method	"Phase 2 component FO704885.1 spans the gap in the TPF between components CT737182.12 and CR388085.9"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:74198537:@:74512372:@:12:@@@:CT737182:::9:@@@:CR388085:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest
Gap	ZG-5307	4	CU694375.11	CU457816.40	TPF Analysis	"Chr4 gap problem"	Awaiting Exptl Data	"14-FEB-13: ZFOS-419G4 is ready to enter the sequencing pipeline\n06-FEB-13: CH73-196D24 is ready to enter the sequencing pipeline"	"There is a gap in the chromosome between components CU694375.11 and CU457816.40"	Clone Sequencing	2013-02-21T02:25:57.000-0500	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:73513393:@:74198536:@:11:@@@:CU694375:::40:@@@:CU457816:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest
Gap	ZG-5317	4	BX855614.13	FP067450.6	TPF Analysis	"Chr4 gap problem"	Awaiting Exptl Data	"18-APR-13: CH211-175A8 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-420P15 is ready to enter the sequencing pipeline\n25-JAN-13: CH73-337D22 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-762D19 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-210N4 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-723A7 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-81J2 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-900N2 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-145L18 is ready to enter the sequencing pipeline\n25-JAN-13: CH73-193G10 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-31F10 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-163E8 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-402J15 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-918F22 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-356P4 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-102H4 is ready to enter the sequencing pipeline\n14-FEB-13: ZFOS-436F7 is ready to enter the sequencing pipeline\n14-FEB-13: ZFOS-575D10 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-312P4 is ready to enter the sequencing pipeline\n06-FEB-13: CH1073-353F3 is ready to enter the sequencing pipeline\n14-APR-14: CH1073-409N5 is ready to enter the sequencing pipeline\n14-FEB-13: ZFOS-349C3 is ready to enter the sequencing pipeline"	"There is a gap in the chromosome between components BX855614.13 and FP067450.6"	Clone Sequencing	2014-04-24T01:29:15.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:72031546:@:73513392:@:13:@@@:BX855614:::6:@@@:FP067450:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:58753202:@:60255039:@:13:@@@:BX855614:::6:@@@:FP067450:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5318	4	CR788316.12	FP016229.15	TPF Analysis	"Chr4 gap problem"	Awaiting Exptl Data	"25-JAN-13: CH73-157K22 is ready to enter the sequencing pipeline\n06-FEB-13: CH73-205H15 is ready to enter the sequencing pipeline\n06-FEB-13: CH1073-398K7 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-225P2 is ready to enter the sequencing pipeline\n06-FEB-13: CH211-164M11 is ready to enter the sequencing pipeline\n06-FEB-13: CH1073-502K17 is ready to enter the sequencing pipeline\n06-FEB-13: CH73-68D9 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-81O1 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-803F11 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-75F24 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-83G10 is ready to enter the sequencing pipeline\n24-JAN-13: CH1073-198K6 is ready to enter the sequencing pipeline\n06-FEB-13: CH73-263G5 is ready to enter the sequencing pipeline\n25-JAN-13: CH73-276C16 is ready to enter the sequencing pipeline\n24-JAN-13: DKEY-155A23 is ready to enter the sequencing pipeline"	"There is a gap in the chromosome between components CR788316.12 and FP016229.15"	Clone Sequencing	2015-07-23T17:58:20.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:70754007:@:71840983:@:12:@@@:CR788316:::15:@@@:FP016229:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5319	4	BX890548.9	CR788316.12	TPF Analysis	"Chr4 gap problem"	Awaiting Exptl Data	"14-FEB-13: CH211-172H4 is ready to enter the sequencing pipeline\n06-FEB-13: CH1073-416B15 is ready to enter the sequencing pipeline\n06-FEB-13: CH73-153I19 is ready to enter the sequencing pipeline\n06-FEB-13: CH73-239K23 is ready to enter the sequencing pipeline\n06-FEB-13: CH73-36O13 is ready to enter the sequencing pipeline"	"There is a gap in the chromosome between components BX890548.9 and CR788316.12"	Clone Sequencing	2015-07-23T17:58:31.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:55078789:@:70893207:@:9:@@@:BX890548:::12:@@@:CR788316:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:58002357:@:58335251:@:9:@@@:BX890548:::12:@@@:CR788316:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-5332	4	BX901958.23	CR556708.14	TPF Analysis	"There is a gap between BX901958.23 and CR556708.14"	Under Review	"Finished component BX936362 (DKEY-190J3) overlaps BX901958.23 It has been added to the TPF:"	"There is a gap between BX901958.23 and CR556708.14"	na	2015-07-23T17:58:34.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:36890667:@:68291823:@:23:@@@:BX901958:::14:@@@:CR556708:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651625.3:@:NC_007133.5:@:CHROMOSOME:@:29749626:@:30768392:@:23:@@@:BX901958:::14:@@@:CR556708:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5423	4	FP074854.14	FP074854.14	TPF Analysis	"Component FP07854.14 to be restored to the TPF"	Resolved	"none"	"Component FP074854.14 needs restoring to the reference TPF"	na	2013-04-03T09:18:35.000-0400	na	GRC Resolved by Electronic Means	"Component FP074854.14 which contains an NLR family gene has been added to the TPF in place of component CU694809.7"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:76518336:@:76526776:@:14:@@@:FP074854:::14:@@@:FP074854:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-5588	4	FQ378022.7	BX511190.8	TPF Analysis	"High variation overlap"	Resolved	"none"	"High variation overlap exists between components FQ378022.7 and BX511190.8"	na	2014-02-28T09:36:48.000-0500	na	GRC Resolved by Electronic Means	"BX511190 has recieved an acc.ver update to BX511190.9. This submission update changes the sequence length, removing the high variation join with overlapping component FQ378022.7"	na	GRCz10	na	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:24245862:@:24408504:@:7:@@@:FQ378022:::8:@@@:BX511190:@:component:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Clone Problem	ZG-5665	4	CT583728.24	CT583728.24	TPF Analysis	"Clone misassembly"	Resolved	"none"	"Misassembly identified in component CT583728.24 causing overlap alignment problems with neighbouring component CU278559.13"	na	2014-05-20T09:12:43.000-0400	na	GRC Resolved by Electronic Means	"Component CT583728 has recieved an acc.ver update to CT583728.25. This submission update corrects an assembly error in the previous submitted version."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:53780455:@:53955663:@:24:@@@:CT583728:::24:@@@:CT583728:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:43862565:@:44003268:@:24:@@@:CT583728:::24:@@@:CT583728:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Clone Problem	ZG-5666	4	CT027600.6	CT027759.10	TPF Analysis	"Refinishing of clone to restore overlap"	Open	"none"	"Components require refinishing to restore 100kb of missing sequence and overlap alignment."	na	2015-07-23T17:58:28.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:42292676:@:42448919:@:6:@@@:CT027600:::10:@@@:CT027759:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:39147332:@:39283836:@:6:@@@:CT027600:::10:@@@:CT027759:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6158	4	CR293509.11	CR293509.11	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR293509.11 trimmed and resubmitted to remove high variation join with CU468826.10"	na	2014-02-28T09:42:20.000-0500	na	GRC Resolved by Electronic Means	"CR293509 has recieved an acc.ver update to CR293509.12. This submission update changes the sequence length, removing the high variation join with overlapping component CU468826.10"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:4167725:@:4311112:@:11:@@@:CR293509:::11:@@@:CR293509:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:4051112:@:4192736:@:11:@@@:CR293509:::11:@@@:CR293509:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6160	4	CR388190.30	CR388190.30	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR388190.30 trimmed and resubmitted to remove high variation join with BX950217.14"	na	2014-02-28T09:45:42.000-0500	na	GRC Resolved by Electronic Means	"CR388190 has recieved an acc.ver update to CR388190.31. This submission update changes the sequence length, removing the high variation join with overlapping component BX950217.14"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:6797508:@:6940144:@:30:@@@:CR388190:::30:@@@:CR388190:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:6216104:@:6337600:@:30:@@@:CR388190:::30:@@@:CR388190:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6162	4	CU467041.14	CU467041.14	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CU467041.14 trimmed and resubmitted to remove high variation join with BX323869.8"	na	2014-02-28T09:47:26.000-0500	na	GRC Resolved by Electronic Means	"CU467041 has recieved an acc.ver update to CU467041.15. This submission update changes the sequence length, removing the high variation join with overlapping component BX323869.8"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:7858718:@:7904290:@:14:@@@:CU467041:::14:@@@:CU467041:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:7068640:@:7093023:@:14:@@@:CU467041:::14:@@@:CU467041:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6163	4	CR407595.27	CR407595.27	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR407595.27 trimmed and resubmitted to remove high variation join with CU695020.16"	na	2014-02-28T09:50:23.000-0500	na	GRC Resolved by Electronic Means	"CR407595 has recieved an acc.ver update to CR407595.28. This submission update changes the sequence length, removing the high variation join with overlapping component CU695020.16"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:7979432:@:8186593:@:27:@@@:CR407595:::27:@@@:CR407595:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:7170213:@:7374501:@:27:@@@:CR407595:::27:@@@:CR407595:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6167	4	CT573118.11	CT573118.11	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CT573118.11 trimmed and resubmitted to remove high variation join with AL954688.9"	na	2014-02-28T10:04:51.000-0500	na	GRC Resolved by Electronic Means	"CT573118 has recieved an acc.ver update to CT573118.12. This submission update changes the sequence length, removing the high variation join with overlapping component AL954688.9"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:24406505:@:24455599:@:11:@@@:CT573118:::11:@@@:CT573118:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:23066443:@:23113361:@:11:@@@:CT573118:::11:@@@:CT573118:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6168	4	AL954657.14	AL954657.14	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"AL954657.14 trimmed and resubmitted to remove high variation join with BX901908.8"	na	2014-02-28T10:10:23.000-0500	na	GRC Resolved by Electronic Means	"AL954657 has recieved an acc.ver update to AL954657.15. This submission update changes the sequence length, removing the high variation join with overlapping component BX901908.8"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:24838351:@:25027789:@:14:@@@:AL954657:::14:@@@:AL954657:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:23754030:@:23954381:@:14:@@@:AL954657:::14:@@@:AL954657:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6169	4	CR749747.12	CR749747.12	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR749747.12 trimmed and resubmitted to remove high variation join with BX957270.8"	na	2014-02-28T10:19:10.000-0500	na	GRC Resolved by Electronic Means	"CR749747 has recieved an acc.ver update to CR749747.13. This submission update changes the sequence length, removing the high variation join with overlapping component BX957270.8"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:26029957:@:26133545:@:12:@@@:CR749747:::12:@@@:CR749747:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:25108288:@:25211906:@:12:@@@:CR749747:::12:@@@:CR749747:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6170	4	BX284669.12	BX284669.12	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"BX284669.12 trimmed and resubmitted to remove high variation join with CR749777.9"	na	2014-02-28T10:21:05.000-0500	na	GRC Resolved by Electronic Means	"BX284669 has recieved an acc.ver update to BX284669.13. This submission update changes the sequence length, removing the high variation join with overlapping component C749777.9"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:26882563:@:27029023:@:12:@@@:BX284669:::12:@@@:BX284669:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:26173434:@:26326622:@:12:@@@:BX284669:::12:@@@:BX284669:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6171	4	BX901914.13	BX901914.13	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"BX901914.13 trimmed and resubmitted to remove high variation join with CR751234.13"	na	2014-02-28T10:22:23.000-0500	na	GRC Resolved by Electronic Means	"BX901914 has recieved an acc.ver update to BX901914.14. This submission update changes the sequence length, removing the high variation join with overlapping component CR751234.13"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:27250684:@:27401390:@:13:@@@:BX901914:::13:@@@:BX901914:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:26551973:@:26687069:@:13:@@@:BX901914:::13:@@@:BX901914:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6176	4	CR352250.27	CR352250.27	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR352250.27 trimmed and resubmitted to remove high variation join with CT573132.12"	na	2014-02-28T10:56:26.000-0500	na	GRC Resolved by Electronic Means	"CR352250 has recieved an acc.ver update to CR352250.28. This submission update changes the sequence length, removing the high variation join with overlapping component CT573132.12"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:27538628:@:27589291:@:27:@@@:CR352250:::27:@@@:CR352250:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:26826307:@:26875828:@:27:@@@:CR352250:::27:@@@:CR352250:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6196	4	BX000521.7	BX000521.7	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"BX000521.7 trimmed and resubmitted to remove high variation join with CR855323.18"	na	2014-02-28T10:58:56.000-0500	na	GRC Resolved by Electronic Means	"BX000521 has recieved an acc.ver update to BX000521.8. This submission update changes the sequence length, removing the high variation join with overlapping component CR855323.18"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:27711377:@:27898768:@:7:@@@:BX000521:::7:@@@:BX000521:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:27097956:@:27185676:@:7:@@@:BX000521:::7:@@@:BX000521:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6197	4	AL974312.15	AL974312.15	TPF Analysis	"AL974312.15 removed from reference assembly"	Resolved	"none"	"AL974312.15 has been replaced in reference assembly by CT583696.6 to remove high variation joins."	na	2014-02-17T10:12:26.000-0500	na	GRC Resolved by Electronic Means	"AL974312.15 has been replaced in reference assembly by CT583696.6 to remove high variation joins."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:28082629:@:28158266:@:15:@@@:AL974312:::15:@@@:AL974312:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:27383801:@:27457989:@:15:@@@:AL974312:::15:@@@:AL974312:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6198	4	CR382372.30	CR382372.30	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR382372.30 trimmed and resubmitted to remove high variation join with CR847895.8"	na	2014-02-28T11:01:30.000-0500	na	GRC Resolved by Electronic Means	"CR382372 has recieved an acc.ver update to CR382372.31. This submission update changes the sequence length, removing the high variation join with overlapping component CR847895.8"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:29300777:@:29427510:@:30:@@@:CR382372:::30:@@@:CR382372:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6199	4	CU278559.13	CU278559.13	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CU278559.13 trimmed and resubmitted to remove high variation join with CT583728.24"	na	2014-02-28T11:07:29.000-0500	na	GRC Resolved by Electronic Means	"CU278559 has recieved an acc.ver update to CU278559.14. This submission update changes the sequence length, removing the high variation join with overlapping component CT583728.24"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:53705463:@:53811391:@:13:@@@:CU278559:::13:@@@:CU278559:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:44003269:@:44109348:@:13:@@@:CU278559:::13:@@@:CU278559:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
